top,seq,sredni_czas,mediana_czas,max_czas,skladalnosc,obecnosc,n_600ns,n_1us,stddevi,etykieta
-l-l-p,111,0.0,0.0,0.0,0.75,0,0,0,,NIESTABILNY
-l-l-p,112,15040.0,15950.0,21260.0,0.75,4,0,0,6214.070056465945,NIESTABILNY
-l-l-p,113,22040.0,17520.0,49960.0,1.0,5,0,0,18818.23052255445,NIESTABILNY
-l-l-p,114,32923.333333333336,25160.0,75540.0,0.5,6,0,0,27849.401908598804,NIESTABILNY
-l-l-p,121,3770.0,3770.0,6540.0,0.5,2,0,0,3917.371567773473,NIESTABILNY
-l-l-p,122,5440.0,5440.0,5900.0,0.75,2,0,0,650.5382386916237,NIESTABILNY
-l-l-p,123,18773.333333333332,12220.0,38760.0,0.75,3,0,0,17647.48518439195,NIESTABILNY
-l-l-p,124,17186.666666666668,4580.0,45900.0,0.75,3,0,0,24927.978925964562,NIESTABILNY
-l-l-p,131,43148.0,4400.0,202820.0,1.0,5,0,0,89290.23866022534,NIESTABILNY
-l-l-p,132,96750.0,96750.0,111400.0,0.0,2,0,0,20718.22868876584,NIESTABILNY
-l-l-p,133,23150.0,23150.0,45880.0,0.75,2,0,0,32145.07427274045,NIESTABILNY
-l-l-p,134,44487.5,27110.0,107240.0,0.25,8,0,0,45343.08696719143,NIESTABILNY
-l-l-p,141,18566.666666666668,4580.0,49340.0,0.5,3,0,0,26687.23540071795,NIESTABILNY
-l-l-p,142,15140.0,15140.0,28600.0,0.75,2,0,0,19035.314549541858,NIESTABILNY
-l-l-p,143,15300.0,15770.0,27920.0,0.25,4,0,0,14548.1911819534,NIESTABILNY
-l-l-p,144,6246.666666666667,8080.0,9520.0,0.5,3,0,0,4480.729107336588,NIESTABILNY
-l-l-p,211,222346.66666666666,59340.0,1000000.0,1.0,9,1,1,341118.39850702864,BARDZO STABILNY
-l-l-p,212,365316.6666666667,136920.0,1000000.0,0.75,12,3,3,423767.16281324567,BARDZO STABILNY
-l-l-p,213,326358.1818181818,102620.0,1000000.0,0.75,11,3,3,439439.820540155,BARDZO STABILNY
-l-l-p,214,367933.3333333333,112260.0,1000000.0,0.75,9,3,3,477568.109173969,BARDZO STABILNY
-l-l-p,221,292350.0,24460.0,1000000.0,0.75,8,2,2,446393.2548133508,ŚREDNIO STABILNY
-l-l-p,222,515830.0,574220.0,1000000.0,0.75,10,5,3,415447.48043525306,BARDZO STABILNY
-l-l-p,223,403971.1111111111,109500.0,1000000.0,0.25,9,3,3,453766.92476546933,BARDZO STABILNY
-l-l-p,224,553935.0,568600.0,1000000.0,0.5,8,4,4,477236.6638711418,ŚREDNIO STABILNY
-l-l-p,231,519262.5,555550.0,1000000.0,0.75,8,4,4,514947.6505363017,ŚREDNIO STABILNY
-l-l-p,232,572258.3333333334,756080.0,1000000.0,1.0,12,7,5,454668.5224891033,BARDZO STABILNY
-l-l-p,233,124871.11111111111,136500.0,227320.0,0.75,9,0,0,71035.40885439535,NIESTABILNY
-l-l-p,234,682180.0,690840.0,1000000.0,0.75,9,6,4,351374.1014929814,BARDZO STABILNY
-l-l-p,241,282676.6666666667,158070.0,1000000.0,0.5,6,1,1,368052.77261103014,ŚREDNIO STABILNY
-l-l-p,242,366374.54545454547,157980.0,1000000.0,0.75,11,3,3,434213.61453468126,BARDZO STABILNY
-l-l-p,243,620836.3636363636,1000000.0,1000000.0,0.75,11,6,6,453584.79020515503,BARDZO STABILNY
-l-l-p,244,576215.5555555555,894720.0,1000000.0,0.75,9,5,3,467261.6760208115,BARDZO STABILNY
-l-l-p,311,518120.0,525420.0,1000000.0,0.75,10,5,4,471071.12744373444,BARDZO STABILNY
-l-l-p,312,633552.7272727273,1000000.0,1000000.0,0.5,11,6,6,435132.2217692206,BARDZO STABILNY
-l-l-p,313,698606.6666666666,1000000.0,1000000.0,0.75,6,4,4,466921.67217496625,ŚREDNIO STABILNY
-l-l-p,314,492950.0,360200.0,1000000.0,1.0,12,5,4,440585.9453459264,BARDZO STABILNY
-l-l-p,321,797417.7777777778,1000000.0,1000000.0,0.75,9,6,6,307380.53182406403,BARDZO STABILNY
-l-l-p,322,710224.4444444445,1000000.0,1000000.0,1.0,9,6,6,435547.4759171241,BARDZO STABILNY
-l-l-p,323,541602.2222222222,301580.0,1000000.0,0.5,9,4,4,441557.8400894321,BARDZO STABILNY
-l-l-p,324,805000.0,805000.0,805000.0,1.0,9,9,0,0.0,ŚREDNIO STABILNY
-l-l-p,331,811033.3333333334,1000000.0,1000000.0,0.25,9,7,7,380064.37612594,BARDZO STABILNY
-l-l-p,332,856286.6666666666,1000000.0,1000000.0,1.0,12,10,10,339105.9608423123,BARDZO STABILNY
-l-l-p,333,712826.6666666666,1000000.0,1000000.0,0.5,9,6,6,441477.37008820736,BARDZO STABILNY
-l-l-p,334,880317.7777777778,1000000.0,1000000.0,0.75,9,8,7,274844.3862341824,BARDZO STABILNY
-l-l-p,341,939692.0,1000000.0,1000000.0,0.75,10,9,8,159175.01400799197,BARDZO STABILNY
-l-l-p,342,1000000.0,1000000.0,1000000.0,0.75,9,9,9,0.0,BARDZO STABILNY
-l-l-p,343,919120.0,1000000.0,1000000.0,0.75,9,8,8,242640.0,BARDZO STABILNY
-l-l-p,344,783603.3333333334,1000000.0,1000000.0,1.0,12,9,8,345241.80193896074,BARDZO STABILNY
-l-l-p,411,438718.1818181818,427360.0,1000000.0,1.0,11,4,2,394358.49096521764,BARDZO STABILNY
-l-l-p,412,369065.0,294470.0,1000000.0,1.0,12,3,2,351417.6893281374,BARDZO STABILNY
-l-l-p,413,458448.8888888889,301880.0,1000000.0,0.75,9,3,3,419286.8261835937,BARDZO STABILNY
-l-l-p,414,262872.0,45140.0,1000000.0,0.25,5,1,1,421246.29721814767,NIESTABILNY
-l-l-p,421,842796.6666666666,1000000.0,1000000.0,0.75,6,5,5,385067.9525313249,ŚREDNIO STABILNY
-l-l-p,422,655520.0,1000000.0,1000000.0,1.0,9,6,5,438918.3337478625,BARDZO STABILNY
-l-l-p,423,629357.5,1000000.0,1000000.0,0.75,8,5,5,511549.3608845862,ŚREDNIO STABILNY
-l-l-p,424,862953.3333333334,1000000.0,1000000.0,0.5,9,8,7,303304.81829341257,BARDZO STABILNY
-l-l-p,431,1000000.0,1000000.0,1000000.0,0.75,12,12,12,0.0,BARDZO STABILNY
-l-l-p,432,1000000.0,1000000.0,1000000.0,1.0,12,12,12,0.0,BARDZO STABILNY
-l-l-p,433,609093.3333333334,660520.0,1000000.0,0.5,6,3,3,436243.53412591305,ŚREDNIO STABILNY
-l-l-p,434,908342.0,1000000.0,1000000.0,0.75,10,9,8,243988.2052613746,BARDZO STABILNY
-l-l-p,441,840792.0,1000000.0,1000000.0,0.75,10,8,8,340367.3021506815,BARDZO STABILNY
-l-l-p,442,838513.3333333334,1000000.0,1000000.0,1.0,12,9,9,304988.31147001905,BARDZO STABILNY
-l-l-p,443,873003.3333333334,1000000.0,1000000.0,0.75,12,11,9,287922.9480049807,BARDZO STABILNY
-l-l-p,444,915575.0,1000000.0,1000000.0,0.75,12,11,10,262718.24785222946,BARDZO STABILNY
-l-p-l,111,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-l,112,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-l,113,4690.0,4690.0,5840.0,0.0,2,0,0,1626.3455967290593,NIESTABILNY
-l-p-l,114,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-l,121,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-l,122,16640.0,16640.0,32340.0,0.0,2,0,0,22203.15292925759,NIESTABILNY
-l-p-l,123,2160.0,2160.0,2160.0,0.25,1,0,0,,NIESTABILNY
-l-p-l,124,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-l,131,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-l,132,0.0,0.0,0.0,0.25,0,0,0,,NIESTABILNY
-l-p-l,133,4280.0,4280.0,4280.0,0.25,1,0,0,,NIESTABILNY
-l-p-l,134,11206.666666666666,14920.0,18120.0,0.5,3,0,0,9341.013506752537,NIESTABILNY
-l-p-l,141,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-l,142,1380.0,1380.0,1380.0,0.25,1,0,0,,NIESTABILNY
-l-p-l,143,9980.0,9980.0,9980.0,0.0,1,0,0,,NIESTABILNY
-l-p-l,144,65910.0,65910.0,124300.0,0.5,2,0,0,82575.92990696502,NIESTABILNY
-l-p-l,211,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-l,212,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-l,213,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-l,214,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-l,221,0.0,0.0,0.0,0.25,0,0,0,,NIESTABILNY
-l-p-l,222,78990.0,78990.0,150880.0,0.0,2,0,0,101667.8129990018,NIESTABILNY
-l-p-l,223,91177.77777777778,72580.0,281760.0,1.0,9,0,0,91045.30929402374,SŁABO STABILNY
-l-p-l,224,96070.0,41640.0,424900.0,0.25,8,0,0,137104.21104296646,SŁABO STABILNY
-l-p-l,231,27680.0,27680.0,27680.0,0.0,1,0,0,,NIESTABILNY
-l-p-l,232,18600.0,18120.0,32180.0,0.25,5,0,0,11403.306538017821,NIESTABILNY
-l-p-l,233,107225.71428571429,50080.0,263140.0,0.75,7,0,0,110381.97359731386,SŁABO STABILNY
-l-p-l,234,465353.3333333333,412320.0,1000000.0,0.5,9,4,1,386392.73310972087,BARDZO STABILNY
-l-p-l,241,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-l,242,131396.0,59240.0,434920.0,0.25,5,0,0,176298.7245557948,NIESTABILNY
-l-p-l,243,131195.0,111930.0,280100.0,0.5,4,0,0,111981.45724478971,NIESTABILNY
-l-p-l,244,544513.3333333334,566230.0,1000000.0,0.5,6,3,3,500571.40927810356,ŚREDNIO STABILNY
-l-p-l,311,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-l,312,77500.0,86020.0,126540.0,0.0,3,0,0,53808.29675802794,NIESTABILNY
-l-p-l,313,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-l,314,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-l,321,0.0,0.0,0.0,0.25,0,0,0,,NIESTABILNY
-l-p-l,322,29565.0,30750.0,50320.0,0.0,4,0,0,18921.3274728105,NIESTABILNY
-l-p-l,323,294392.7272727273,84760.0,1000000.0,0.25,11,2,2,374353.6344445158,BARDZO STABILNY
-l-p-l,324,218137.77777777778,154240.0,713220.0,1.0,9,1,0,226844.40227707723,ŚREDNIO STABILNY
-l-p-l,331,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-l,332,403692.0,12500.0,1000000.0,0.5,5,2,2,544366.2180187157,NIESTABILNY
-l-p-l,333,799413.3333333334,1000000.0,1000000.0,0.75,9,7,7,400288.3401999114,BARDZO STABILNY
-l-p-l,334,425524.44444444444,275380.0,1000000.0,0.75,9,3,3,460105.490705966,BARDZO STABILNY
-l-p-l,341,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-l,342,624100.0,824970.0,1000000.0,0.25,6,4,3,466956.12162172154,ŚREDNIO STABILNY
-l-p-l,343,898350.0,1000000.0,1000000.0,0.25,6,5,4,188478.53723965498,ŚREDNIO STABILNY
-l-p-l,344,851248.3333333334,1000000.0,1000000.0,1.0,12,10,10,347558.61197876546,BARDZO STABILNY
-l-p-l,411,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-l,412,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-l,413,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-l,414,30840.0,30840.0,30840.0,0.0,1,0,0,,NIESTABILNY
-l-p-l,421,0.0,0.0,0.0,0.25,0,0,0,,NIESTABILNY
-l-p-l,422,516780.0,532450.0,1000000.0,0.25,6,3,2,505537.8148467234,ŚREDNIO STABILNY
-l-p-l,423,540687.5,420650.0,1000000.0,0.75,8,3,3,402059.45813843433,ŚREDNIO STABILNY
-l-p-l,424,455776.0,295660.0,1000000.0,0.75,10,4,3,433981.2459644874,BARDZO STABILNY
-l-p-l,431,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-l,432,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-l,433,591020.0,1000000.0,1000000.0,0.75,9,5,5,491140.4870299332,BARDZO STABILNY
-l-p-l,434,506845.71428571426,470000.0,1000000.0,1.0,7,3,3,487328.67672845273,ŚREDNIO STABILNY
-l-p-l,441,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-l,442,1000000.0,1000000.0,1000000.0,0.25,3,3,3,0.0,NIESTABILNY
-l-p-l,443,240818.33333333334,61960.0,1000000.0,0.5,12,2,2,382065.3003166613,BARDZO STABILNY
-l-p-l,444,567947.2727272727,1000000.0,1000000.0,0.75,11,6,6,496803.02183241415,BARDZO STABILNY
-l-p-p,111,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-p,112,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-p,113,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-p,114,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-p,121,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-p,122,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-p,123,7875.0,5370.0,20240.0,0.0,4,0,0,8756.47379561735,NIESTABILNY
-l-p-p,124,18753.333333333332,4860.0,49580.0,0.25,3,0,0,26739.91273982272,NIESTABILNY
-l-p-p,131,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-p,132,5180.0,5180.0,5180.0,0.0,1,0,0,,NIESTABILNY
-l-p-p,133,860.0,860.0,860.0,0.0,1,0,0,,NIESTABILNY
-l-p-p,134,2446.6666666666665,2240.0,3820.0,0.75,3,0,0,1282.5495442022243,NIESTABILNY
-l-p-p,141,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-p,142,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-p,143,36770.0,36770.0,62940.0,0.0,2,0,0,37009.9689273039,NIESTABILNY
-l-p-p,144,25620.0,6380.0,64780.0,0.5,3,0,0,33915.25910265172,NIESTABILNY
-l-p-p,211,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-p,212,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-p,213,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-p,214,26625.0,10200.0,85840.0,0.0,4,0,0,39924.7270915323,NIESTABILNY
-l-p-p,221,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-p,222,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-p,223,492868.0,408860.0,1000000.0,0.5,5,2,2,488511.01637527073,NIESTABILNY
-l-p-p,224,32490.0,31360.0,59500.0,0.5,6,0,0,17595.22094206265,NIESTABILNY
-l-p-p,231,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-p,232,1000.0,1000.0,1000.0,0.0,1,0,0,,NIESTABILNY
-l-p-p,233,137927.5,75070.0,396740.0,0.75,8,0,0,154279.42069504928,SŁABO STABILNY
-l-p-p,234,152618.0,110420.0,370500.0,1.0,10,0,0,145707.3448770209,SŁABO STABILNY
-l-p-p,241,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-p,242,20460.0,20460.0,20460.0,0.0,1,0,0,,NIESTABILNY
-l-p-p,243,277603.3333333333,101610.0,1000000.0,0.25,6,1,1,385904.5283832086,ŚREDNIO STABILNY
-l-p-p,244,766286.6666666666,853720.0,1000000.0,0.25,3,2,1,287577.5473386845,NIESTABILNY
-l-p-p,311,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-p,312,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-p,313,2760.0,2760.0,2760.0,0.0,1,0,0,,NIESTABILNY
-l-p-p,314,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-p,321,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-p,322,11635.0,3670.0,38740.0,0.25,4,0,0,18185.674765228447,NIESTABILNY
-l-p-p,323,23240.0,23240.0,43120.0,0.5,2,0,0,28114.56561997713,NIESTABILNY
-l-p-p,324,155288.88888888888,69080.0,413260.0,0.5,9,0,0,146886.97563470734,SŁABO STABILNY
-l-p-p,331,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-p,332,8040.0,8040.0,14000.0,0.25,2,0,0,8428.712831743647,NIESTABILNY
-l-p-p,333,172197.14285714287,35040.0,629080.0,0.25,7,1,0,249745.41502059557,ŚREDNIO STABILNY
-l-p-p,334,604958.3333333334,538910.0,1000000.0,0.75,12,6,4,370812.64609781123,BARDZO STABILNY
-l-p-p,341,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-p,342,13400.0,13400.0,13400.0,0.0,1,0,0,,NIESTABILNY
-l-p-p,343,531540.0,545100.0,1000000.0,0.5,6,3,2,500741.5080857588,ŚREDNIO STABILNY
-l-p-p,344,547008.3333333334,533430.0,1000000.0,1.0,12,6,5,440510.071329163,BARDZO STABILNY
-l-p-p,411,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-p,412,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-p,413,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-p,414,0.0,0.0,0.0,0.25,0,0,0,,NIESTABILNY
-l-p-p,421,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-p,422,11380.0,13300.0,15720.0,0.25,3,0,0,5554.70971338737,NIESTABILNY
-l-p-p,423,26282.85714285714,13760.0,103420.0,0.0,7,0,0,34804.22278703439,NIESTABILNY
-l-p-p,424,542408.5714285715,704480.0,1000000.0,0.5,7,4,3,490065.72958561964,ŚREDNIO STABILNY
-l-p-p,431,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-p,432,335806.6666666667,4320.0,1000000.0,0.25,3,1,1,575208.6231388863,NIESTABILNY
-l-p-p,433,9860.0,9860.0,9860.0,0.5,1,0,0,,NIESTABILNY
-l-p-p,434,605009.0909090909,602100.0,1000000.0,0.5,11,6,5,410670.67763487925,BARDZO STABILNY
-l-p-p,441,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-p,442,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-l-p-p,443,454932.5,257160.0,1000000.0,0.5,8,3,3,466215.10105315124,ŚREDNIO STABILNY
-l-p-p,444,680028.3333333334,1000000.0,1000000.0,0.75,12,8,7,433465.1521661508,BARDZO STABILNY
-ld+l,111,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-ld+l,112,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-ld+l,113,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-ld+l,114,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-ld+l,121,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-ld+l,122,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-ld+l,123,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-ld+l,124,26040.0,11000.0,59780.0,0.0,3,0,0,29276.946562098994,NIESTABILNY
-ld+l,131,9070.0,9070.0,17620.0,0.0,2,0,0,12091.525958289963,NIESTABILNY
-ld+l,132,52266.666666666664,37260.0,108460.0,0.25,3,0,0,50394.60420851952,NIESTABILNY
-ld+l,133,8313.333333333334,5060.0,19200.0,0.25,3,0,0,9679.139080173058,NIESTABILNY
-ld+l,134,32995.0,32450.0,58800.0,0.5,4,0,0,21660.81792853939,NIESTABILNY
-ld+l,141,27605.0,17150.0,87660.0,0.5,8,0,0,28491.02465188442,NIESTABILNY
-ld+l,142,20260.0,18980.0,23400.0,0.0,3,0,0,2734.7394757087923,NIESTABILNY
-ld+l,143,162117.5,38760.0,1000000.0,0.5,8,1,1,341293.81249884976,ŚREDNIO STABILNY
-ld+l,144,78096.66666666667,62940.0,221760.0,0.25,6,0,0,81981.4509914692,NIESTABILNY
-ld+l,211,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-ld+l,212,3300.0,3300.0,3300.0,0.0,1,0,0,,NIESTABILNY
-ld+l,213,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-ld+l,214,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-ld+l,221,19300.0,19300.0,34220.0,0.0,2,0,0,21100.06635060658,NIESTABILNY
-ld+l,222,1470.0,1470.0,2100.0,0.0,2,0,0,890.9545442950499,NIESTABILNY
-ld+l,223,207136.0,118160.0,665480.0,0.0,5,1,0,270409.31618566695,NIESTABILNY
-ld+l,224,60365.0,48970.0,133540.0,0.0,4,0,0,58559.31095906098,NIESTABILNY
-ld+l,231,435788.5714285714,25480.0,1000000.0,0.25,7,3,3,527841.0912205987,ŚREDNIO STABILNY
-ld+l,232,398960.0,136140.0,1000000.0,0.75,9,3,3,459245.2612711426,BARDZO STABILNY
-ld+l,233,87818.18181818182,47860.0,227000.0,0.25,11,0,0,78913.44344510406,NIESTABILNY
-ld+l,234,364573.3333333333,83040.0,1000000.0,0.75,9,3,3,477884.2557565587,BARDZO STABILNY
-ld+l,241,423167.5,161340.0,1000000.0,0.25,8,3,3,483615.6515176666,ŚREDNIO STABILNY
-ld+l,242,518712.5,532270.0,1000000.0,0.5,8,4,3,465320.61732438084,ŚREDNIO STABILNY
-ld+l,243,613062.0,827660.0,1000000.0,0.5,10,6,5,439609.63748914027,BARDZO STABILNY
-ld+l,244,452498.3333333333,103250.0,1000000.0,1.0,12,5,5,484050.29163645103,BARDZO STABILNY
-ld+l,311,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-ld+l,312,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-ld+l,313,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-ld+l,314,1760.0,1760.0,1760.0,0.0,1,0,0,,NIESTABILNY
-ld+l,321,11000.0,11000.0,12040.0,0.0,2,0,0,1470.782104868019,NIESTABILNY
-ld+l,322,131104.0,153920.0,289820.0,0.25,5,0,0,126535.46649062468,NIESTABILNY
-ld+l,323,36752.0,20060.0,108420.0,0.0,5,0,0,40337.51008676663,NIESTABILNY
-ld+l,324,74616.66666666667,43940.0,242420.0,0.25,6,0,0,90149.17806983415,NIESTABILNY
-ld+l,331,365353.3333333333,77460.0,1000000.0,0.0,9,3,3,476637.13986637676,NIEOPTYMALNY
-ld+l,332,460287.5,258370.0,1000000.0,0.5,8,3,3,459685.83519461576,ŚREDNIO STABILNY
-ld+l,333,471494.0,278510.0,1000000.0,0.5,10,4,4,466047.69494119374,BARDZO STABILNY
-ld+l,334,288831.6666666667,66020.0,1000000.0,0.75,12,2,2,373096.279990064,BARDZO STABILNY
-ld+l,341,453009.0909090909,240620.0,1000000.0,0.5,11,4,4,442560.1138253321,BARDZO STABILNY
-ld+l,342,850563.3333333334,1000000.0,1000000.0,1.0,6,5,5,366043.5821957089,ŚREDNIO STABILNY
-ld+l,343,729526.6666666666,1000000.0,1000000.0,0.75,12,8,7,369885.437333663,BARDZO STABILNY
-ld+l,344,631046.6666666666,1000000.0,1000000.0,0.5,9,5,5,443906.64412689296,BARDZO STABILNY
-ld+l,411,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-ld+l,412,123620.0,123620.0,123620.0,0.0,1,0,0,,NIESTABILNY
-ld+l,413,94980.0,94980.0,94980.0,0.0,1,0,0,,NIESTABILNY
-ld+l,414,26060.0,26060.0,26060.0,0.0,1,0,0,,NIESTABILNY
-ld+l,421,92056.0,20020.0,398340.0,0.25,5,0,0,171630.2446540236,NIESTABILNY
-ld+l,422,3000.0,3000.0,3740.0,0.0,2,0,0,1046.5180361560904,NIESTABILNY
-ld+l,423,515500.0,515500.0,1000000.0,0.0,2,1,1,685186.4709697645,NIESTABILNY
-ld+l,424,479262.22222222225,381280.0,1000000.0,0.0,9,4,2,405294.2890597454,NIEOPTYMALNY
-ld+l,431,293100.0,86340.0,1000000.0,0.0,12,3,3,427566.58530891687,NIEOPTYMALNY
-ld+l,432,754780.0,1000000.0,1000000.0,0.25,7,5,5,426588.6369794676,ŚREDNIO STABILNY
-ld+l,433,489280.0,475630.0,1000000.0,0.5,8,3,2,402488.4892764015,ŚREDNIO STABILNY
-ld+l,434,681803.3333333334,981650.0,1000000.0,0.5,12,8,6,421189.2400277475,BARDZO STABILNY
-ld+l,441,416785.0,208680.0,1000000.0,0.75,12,4,4,443608.04158011544,BARDZO STABILNY
-ld+l,442,729860.0,1000000.0,1000000.0,0.5,7,5,4,421605.97070408444,ŚREDNIO STABILNY
-ld+l,443,886953.3333333334,1000000.0,1000000.0,0.75,12,10,9,221311.9769725876,BARDZO STABILNY
-ld+l,444,782371.6666666666,1000000.0,1000000.0,1.0,12,8,8,330648.3769761613,BARDZO STABILNY
-ld+p,111,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-ld+p,112,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-ld+p,113,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-ld+p,114,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-ld+p,121,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-ld+p,122,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-ld+p,123,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-ld+p,124,21953.333333333332,21200.0,30560.0,0.0,3,0,0,8255.81815045204,NIESTABILNY
-ld+p,131,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-ld+p,132,0.0,0.0,0.0,0.5,0,0,0,,NIESTABILNY
-ld+p,133,4580.0,4580.0,4580.0,0.0,1,0,0,,NIESTABILNY
-ld+p,134,106705.0,17800.0,712140.0,0.5,8,1,0,245183.60671137864,ŚREDNIO STABILNY
-ld+p,141,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-ld+p,142,17772.0,18500.0,22960.0,0.25,5,0,0,5240.469444620396,NIESTABILNY
-ld+p,143,34666.666666666664,32520.0,61820.0,0.5,3,0,0,26146.176266011316,NIESTABILNY
-ld+p,144,132622.5,30390.0,444280.0,0.0,8,0,0,192084.10284114018,NIEOPTYMALNY
-ld+p,211,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-ld+p,212,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-ld+p,213,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-ld+p,214,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-ld+p,221,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-ld+p,222,0.0,0.0,0.0,0.0,0,0,0,,NIESTABILNY
-ld+p,223,54175.0,39630.0,218540.0,0.0,8,0,0,71344.96938917879,NIESTABILNY
-ld+p,224,209262.5,37330.0,1000000.0,0.0,8,1,1,354914.9307228424,NIEOPTYMALNY
-ld+p,231,9346.666666666666,7660.0,13680.0,0.0,3,0,0,3783.349486015445,NIESTABILNY
-ld+p,232,59005.0,44080.0,197260.0,0.5,8,0,0,62115.276933870526,NIESTABILNY
